amostra_id,idade_label,epsilon_t,pred_Ridge,erro_Ridge,pred_Random Forest,erro_Random Forest,pred_Gradient Boosting,erro_Gradient Boosting,pred_Extra Trees,erro_Extra Trees
10,28 dias,-550.0,-360.48964981761856,189.51035018238144,-338.0072616272617,211.9927383727383,-330.237562259351,219.76243774064898,-334.51166666666666,215.48833333333334
10,56 dias,-660.0,-498.3027612419594,161.6972387580406,-467.6839898989898,192.3160101010102,-447.52451917295815,212.47548082704185,-474.99000000000024,185.00999999999976
11,12 h,0.0,16.301462920651872,16.301462920651872,0.0,0.0,9.206106750563608,9.206106750563608,0.0,0.0
11,1 dia,10.0,30.594173869137066,20.594173869137066,21.4045929070929,11.404592907092901,39.08263196576225,29.082631965762253,26.88333333333333,16.88333333333333
11,3 dias,20.0,35.031204713437305,15.031204713437305,47.41531884781886,27.41531884781886,66.12881568283382,46.12881568283382,53.50499999999999,33.50499999999999
11,7 dias,50.0,32.10670525095851,17.893294749041488,64.06571567321565,14.06571567321565,87.4054897400132,37.405489740013195,75.91833333333335,25.91833333333335
11,14 dias,-100.0,-88.80253571485338,11.197464285146623,-76.81121933621934,23.188780663780662,-46.9333242325056,53.0666757674944,-81.70500000000001,18.294999999999987
11,28 dias,-220.0,-206.01670109971514,13.983298900284865,-188.9425072150072,31.057492784992803,-172.31020889414745,47.68979110585255,-209.97333333333327,10.026666666666728
11,56 dias,-380.0,-338.64647071835986,41.353529281640135,-332.4638492063492,47.53615079365079,-303.66888153454113,76.33111846545887,-328.9825,51.017499999999984
12,12 h,0.0,-45.90743678415116,45.90743678415116,0.0,0.0,-17.780813255410262,17.780813255410262,0.0,0.0
12,1 dia,-50.0,-40.5357955212678,9.4642044787322,-50.205977633477644,0.20597763347764442,-47.747940091996064,2.252059908003936,-47.98333333333333,2.016666666666673
12,3 dias,-150.0,-36.531244858223346,113.46875514177665,-105.00300505050505,44.99699494949495,-91.82203178391184,58.17796821608816,-107.09666666666669,42.90333333333331
12,7 dias,-270.0,-43.98976943141497,226.01023056858503,-154.36623015873013,115.63376984126987,-134.82324418086273,135.17675581913727,-159.85166666666663,110.14833333333337
12,14 dias,-370.0,-162.09614426903238,207.90385573096762,-242.1776154401154,127.8223845598846,-213.09751905973766,156.90248094026234,-248.09833333333327,121.90166666666673
12,28 dias,-480.0,-277.45859695844337,202.54140304155663,-350.33083694083695,129.66916305916305,-315.1481573433584,164.85184265664162,-355.439761904762,124.56023809523799
12,56 dias,-650.0,-411.27848398536634,238.72151601463366,-485.9799511599511,164.0200488400489,-427.4892596049664,222.51074039503362,-479.9919047619047,170.00809523809528
13,12 h,10.0,-11.829416307902278,21.829416307902278,-0.7672619047619047,10.767261904761904,13.3585267395476,3.3585267395475995,-1.5983333333333332,11.598333333333333
13,1 dia,0.0,2.678778787606518,2.678778787606518,33.067334332334326,33.067334332334326,28.991855953808372,28.991855953808372,11.269047619047617,11.269047619047617
13,3 dias,20.0,18.55328578834701,1.4467142116529885,77.90778998778998,57.90778998778998,52.79957253864436,32.79957253864436,59.94166666666666,39.94166666666666
13,7 dias,20.0,16.12963791932438,3.870362080675619,96.83679584304583,76.83679584304583,67.48864612743239,47.48864612743239,54.99666666666666,34.99666666666666
