amostra_id,idade_label,idade_dias,epsilon_t,epsilon_previsto,residuo,erro_absoluto,sinal_real,sinal_previsto
40,12 h,0.5,0.0,88.91647573293767,-88.91647573293767,88.91647573293767,estabilidade,expansao
40,1 dia,1.0,50.0,103.42467082844644,-53.42467082844644,53.42467082844644,expansao,expansao
40,3 dias,3.0,80.0,119.29917782918693,-39.29917782918693,39.29917782918693,expansao,expansao
40,7 dias,7.0,130.0,116.87552996016433,13.124470039835671,13.124470039835671,expansao,expansao
40,14 dias,14.0,-30.0,-6.988155968898553,-23.011844031101447,23.011844031101447,retracao,retracao
40,28 dias,28.0,-120.0,-129.00278917400465,9.002789174004647,9.002789174004647,retracao,retracao
40,56 dias,56.0,-340.0,-266.8159005983455,-73.18409940165452,73.18409940165452,retracao,retracao
41,12 h,0.5,0.0,38.203067343364566,-38.203067343364566,38.203067343364566,estabilidade,expansao
41,1 dia,1.0,20.0,52.49577829184976,-32.49577829184976,32.49577829184976,expansao,expansao
41,3 dias,3.0,60.0,56.93280913615003,3.067190863849973,3.067190863849973,expansao,expansao
41,7 dias,7.0,90.0,54.008309673671235,35.991690326328765,35.991690326328765,expansao,expansao
41,14 dias,14.0,-20.0,-66.90093129214065,46.900931292140655,46.900931292140655,retracao,retracao
41,28 dias,28.0,-150.0,-184.1150966770024,34.11509667700241,34.11509667700241,retracao,retracao
41,56 dias,56.0,-340.0,-316.74486629564717,-23.25513370435283,23.25513370435283,retracao,retracao
42,12 h,0.5,0.0,-77.57470936465302,77.57470936465302,77.57470936465302,estabilidade,retracao
42,1 dia,1.0,40.0,-72.20306810176967,112.20306810176967,112.20306810176967,expansao,retracao
42,3 dias,3.0,100.0,-68.19851743872519,168.1985174387252,168.1985174387252,expansao,retracao
42,7 dias,7.0,110.0,-75.65704201191683,185.65704201191681,185.65704201191681,expansao,retracao
42,14 dias,14.0,-60.0,-193.76341684953422,133.76341684953422,133.76341684953422,retracao,retracao
42,28 dias,28.0,-390.0,-309.12586953894527,-80.87413046105473,80.87413046105473,retracao,retracao
42,56 dias,56.0,-480.0,-442.94575656586824,-37.05424343413176,37.05424343413176,retracao,retracao
43,12 h,0.5,0.0,48.46825712983548,-48.46825712983548,48.46825712983548,estabilidade,expansao
43,1 dia,1.0,10.0,62.97645222534419,-52.97645222534419,52.97645222534419,expansao,expansao
43,3 dias,3.0,40.0,78.85095922608474,-38.85095922608474,38.85095922608474,expansao,expansao
43,7 dias,7.0,70.0,76.42731135706214,-6.427311357062138,6.427311357062138,expansao,expansao
43,14 dias,14.0,-70.0,-47.4363745720008,-22.5636254279992,22.5636254279992,retracao,retracao
43,28 dias,28.0,-210.0,-169.4510077771069,-40.548992222893105,40.548992222893105,retracao,retracao
43,56 dias,56.0,-340.0,-307.2641192014477,-32.73588079855227,32.73588079855227,retracao,retracao
44,12 h,0.5,0.0,-110.22533069067646,110.22533069067646,110.22533069067646,estabilidade,retracao
44,1 dia,1.0,10.0,-95.93261974219125,105.93261974219125,105.93261974219125,expansao,retracao
44,3 dias,3.0,-10.0,-91.49558889789101,81.49558889789101,81.49558889789101,retracao,retracao
44,7 dias,7.0,-60.0,-94.42008836036979,34.42008836036979,34.42008836036979,retracao,retracao
44,14 dias,14.0,-200.0,-215.32932932618166,15.329329326181664,15.329329326181664,retracao,retracao
44,28 dias,28.0,-400.0,-332.5434947110434,-67.45650528895658,67.45650528895658,retracao,retracao
44,56 dias,56.0,-480.0,-465.1732643296881,-14.826735670311905,14.826735670311905,retracao,retracao
45,12 h,0.5,0.0,88.78929893029135,-88.78929893029135,88.78929893029135,estabilidade,expansao
45,1 dia,1.0,160.0,94.16094019317472,65.83905980682528,65.83905980682528,expansao,expansao
45,3 dias,3.0,140.0,98.16549085621918,41.83450914378082,41.83450914378082,expansao,expansao
45,7 dias,7.0,110.0,90.70696628302758,19.293033716972417,19.293033716972417,expansao,expansao
45,14 dias,14.0,-30.0,-27.39940855458987,-2.6005914454101315,2.6005914454101315,retracao,retracao
45,28 dias,28.0,-220.0,-142.76186124400084,-77.23813875599916,77.23813875599916,retracao,retracao
45,56 dias,56.0,-330.0,-276.5817482709238,-53.41825172907619,53.41825172907619,retracao,retracao
46,12 h,0.5,0.0,-69.99635921755848,69.99635921755848,69.99635921755848,estabilidade,retracao
46,1 dia,1.0,-50.0,-55.48816412204968,5.488164122049682,5.488164122049682,retracao,retracao
46,3 dias,3.0,-100.0,-39.61365712130919,-60.38634287869081,60.38634287869081,retracao,retracao
46,7 dias,7.0,-160.0,-42.03730499033185,-117.96269500966815,117.96269500966815,retracao,retracao
46,14 dias,14.0,-250.0,-165.90099091939473,-84.09900908060527,84.09900908060527,retracao,retracao
46,28 dias,28.0,-350.0,-287.9156241245008,-62.08437587549918,62.08437587549918,retracao,retracao
46,56 dias,56.0,-480.0,-425.72873554884166,-54.271264451158345,54.271264451158345,retracao,retracao
47,12 h,0.5,0.0,60.28014581933702,-60.28014581933702,60.28014581933702,estabilidade,expansao
47,1 dia,1.0,40.0,74.57285676782222,-34.572856767822216,34.572856767822216,expansao,expansao
47,3 dias,3.0,80.0,79.00988761212245,0.9901123878775451,0.9901123878775451,expansao,expansao
47,7 dias,7.0,110.0,76.08538814964372,33.91461185035628,33.91461185035628,expansao,expansao
47,14 dias,14.0,-50.0,-44.823852816168184,-5.176147183831816,5.176147183831816,retracao,retracao
47,28 dias,28.0,-140.0,-162.03801820102996,22.038018201029956,22.038018201029956,retracao,retracao
47,56 dias,56.0,-330.0,-294.6677878196747,-35.332212180325314,35.332212180325314,retracao,retracao
48,12 h,0.5,0.0,-79.94926736405466,79.94926736405466,79.94926736405466,estabilidade,retracao
48,1 dia,1.0,-120.0,-74.57762610117133,-45.42237389882867,45.42237389882867,retracao,retracao
48,3 dias,3.0,-150.0,-70.57307543812686,-79.42692456187314,79.42692456187314,retracao,retracao
48,7 dias,7.0,-180.0,-78.03160001131849,-101.96839998868151,101.96839998868151,retracao,retracao
48,14 dias,14.0,-250.0,-196.13797484893593,-53.862025151064074,53.862025151064074,retracao,retracao
48,28 dias,28.0,-300.0,-311.5004275383469,11.500427538346912,11.500427538346912,retracao,retracao
48,56 dias,56.0,-470.0,-445.3203145652699,-24.679685434730118,24.679685434730118,retracao,retracao
49,12 h,0.5,0.0,68.73924595365821,-68.73924595365821,68.73924595365821,estabilidade,expansao
49,1 dia,1.0,30.0,83.24744104916704,-53.24744104916704,53.24744104916704,expansao,expansao
49,3 dias,3.0,60.0,99.12194804990753,-39.12194804990753,39.12194804990753,expansao,expansao
49,7 dias,7.0,90.0,96.69830018088493,-6.698300180884928,6.698300180884928,expansao,expansao
49,14 dias,14.0,-30.0,-27.16538574817801,-2.8346142518219892,2.8346142518219892,retracao,retracao
49,28 dias,28.0,-160.0,-149.1800189532841,-10.819981046715895,10.819981046715895,retracao,retracao
49,56 dias,56.0,-330.0,-286.99313037762494,-43.00686962237506,43.00686962237506,retracao,retracao
50,12 h,0.5,0.0,-23.801275899224976,23.801275899224976,23.801275899224976,estabilidade,retracao
50,1 dia,1.0,-120.0,-9.508564950739796,-110.4914350492602,110.4914350492602,retracao,retracao
50,3 dias,3.0,-150.0,-5.071534106439557,-144.92846589356043,144.92846589356043,retracao,retracao
50,7 dias,7.0,-180.0,-7.996033568918321,-172.00396643108166,172.00396643108166,retracao,retracao
50,14 dias,14.0,-250.0,-128.9052745347302,-121.09472546526979,121.09472546526979,retracao,retracao
50,28 dias,28.0,-300.0,-246.11943991959203,-53.880560080407975,53.880560080407975,retracao,retracao
50,56 dias,56.0,-470.0,-378.74920953823664,-91.25079046176336,91.25079046176336,retracao,retracao
51,12 h,0.5,0.0,79.51098581523163,-79.51098581523163,79.51098581523163,estabilidade,expansao
51,1 dia,1.0,40.0,84.88262707811498,-44.88262707811498,44.88262707811498,expansao,expansao
51,3 dias,3.0,90.0,88.88717774115943,1.1128222588405663,1.1128222588405663,expansao,expansao
51,7 dias,7.0,130.0,81.42865316796781,48.57134683203219,48.57134683203219,expansao,expansao
51,14 dias,14.0,-60.0,-36.6777216696496,-23.3222783303504,23.3222783303504,retracao,retracao
51,28 dias,28.0,-190.0,-152.0401743590606,-37.959825640939414,37.959825640939414,retracao,retracao
51,56 dias,56.0,-330.0,-285.86006138598356,-44.139938614016444,44.139938614016444,retracao,retracao
52,12 h,0.5,0.0,-112.08752512881557,112.08752512881557,112.08752512881557,estabilidade,retracao
52,1 dia,1.0,-60.0,-97.5793300333068,37.5793300333068,37.5793300333068,retracao,retracao
52,3 dias,3.0,-120.0,-81.70482303256631,-38.29517696743369,38.29517696743369,retracao,retracao
52,7 dias,7.0,-170.0,-84.12847090158894,-85.87152909841106,85.87152909841106,retracao,retracao
52,14 dias,14.0,-280.0,-207.99215683065182,-72.00784316934818,72.00784316934818,retracao,retracao
52,28 dias,28.0,-350.0,-330.0067900357579,-19.993209964242112,19.993209964242112,retracao,retracao
52,56 dias,56.0,-470.0,-467.8199014600987,-2.18009853990128,2.18009853990128,retracao,retracao
53,12 h,0.5,0.0,60.14643567823235,-60.14643567823235,60.14643567823235,estabilidade,expansao
53,1 dia,1.0,20.0,74.43914662671754,-54.439146626717545,54.439146626717545,expansao,expansao
53,3 dias,3.0,60.0,78.87617747101781,-18.87617747101781,18.87617747101781,expansao,expansao
53,7 dias,7.0,100.0,75.95167800853902,24.04832199146098,24.04832199146098,expansao,expansao
53,14 dias,14.0,-40.0,-44.957562957272856,4.957562957272856,4.957562957272856,retracao,retracao
53,28 dias,28.0,-130.0,-162.17172834213463,32.17172834213463,32.17172834213463,retracao,retracao
53,56 dias,56.0,-330.0,-294.8014979607794,-35.198502039220614,35.198502039220614,retracao,retracao
54,12 h,0.5,0.0,-319.30910056450136,319.30910056450136,319.30910056450136,estabilidade,retracao
54,1 dia,1.0,0.0,-313.937459301618,313.937459301618,313.937459301618,estabilidade,retracao
54,3 dias,3.0,10.0,-309.93290863857356,319.93290863857356,319.93290863857356,expansao,retracao
54,7 dias,7.0,20.0,-317.39143321176516,337.39143321176516,337.39143321176516,expansao,retracao
54,14 dias,14.0,-140.0,-435.49780804938257,295.49780804938257,295.49780804938257,retracao,retracao
54,28 dias,28.0,-290.0,-550.8602607387936,260.8602607387936,260.8602607387936,retracao,retracao
54,56 dias,56.0,-470.0,-684.6801477657166,214.68014776571658,214.68014776571658,retracao,retracao
55,12 h,0.5,0.0,90.6006744622934,-90.6006744622934,90.6006744622934,estabilidade,expansao
55,1 dia,1.0,30.0,105.10886955780217,-75.10886955780217,75.10886955780217,expansao,expansao
55,3 dias,3.0,60.0,120.98337655854272,-60.983376558542716,60.983376558542716,expansao,expansao
55,7 dias,7.0,100.0,118.55972868952006,-18.559728689520057,18.559728689520057,expansao,expansao
55,14 dias,14.0,-60.0,-5.303957239542768,-54.69604276045723,54.69604276045723,retracao,retracao
55,28 dias,28.0,-180.0,-127.31859044464888,-52.681409555351124,52.681409555351124,retracao,retracao
55,56 dias,56.0,-330.0,-265.1317018689897,-64.8682981310103,64.8682981310103,retracao,retracao
56,12 h,0.5,0.0,-100.21381257440233,100.21381257440233,100.21381257440233,estabilidade,retracao
56,1 dia,1.0,-50.0,-85.92110162591713,35.92110162591713,35.92110162591713,retracao,retracao
56,3 dias,3.0,-100.0,-81.48407078161686,-18.515929218383135,18.515929218383135,retracao,retracao
56,7 dias,7.0,-160.0,-84.40857024409564,-75.59142975590436,75.59142975590436,retracao,retracao
56,14 dias,14.0,-250.0,-205.31781120990755,-44.682188790092454,44.682188790092454,retracao,retracao
56,28 dias,28.0,-360.0,-322.53197659476933,-37.46802340523067,37.46802340523067,retracao,retracao
56,56 dias,56.0,-470.0,-455.161746213414,-14.838253786585994,14.838253786585994,retracao,retracao
57,12 h,0.5,0.0,64.86506714453753,-64.86506714453753,64.86506714453753,estabilidade,expansao
57,1 dia,1.0,30.0,70.23670840742088,-40.23670840742088,40.23670840742088,expansao,expansao
57,3 dias,3.0,70.0,74.24125907046539,-4.241259070465389,4.241259070465389,expansao,expansao
57,7 dias,7.0,110.0,66.78273449727376,43.217265502726235,43.217265502726235,expansao,expansao
57,14 dias,14.0,-20.0,-51.3236403403437,31.3236403403437,31.3236403403437,retracao,retracao
57,28 dias,28.0,-190.0,-166.68609302975466,-23.31390697024534,23.31390697024534,retracao,retracao
57,56 dias,56.0,-330.0,-300.50598005667763,-29.49401994332237,29.49401994332237,retracao,retracao
58,12 h,0.5,0.0,-18.01825519216996,18.01825519216996,18.01825519216996,estabilidade,retracao
58,1 dia,1.0,30.0,-3.5100600966611637,33.510060096661164,33.510060096661164,expansao,retracao
58,3 dias,3.0,70.0,12.364446904079301,57.6355530959207,57.6355530959207,expansao,expansao
58,7 dias,7.0,120.0,9.94079903505667,110.05920096494333,110.05920096494333,expansao,expansao
58,14 dias,14.0,-90.0,-113.92288689400621,23.92288689400621,23.92288689400621,retracao,retracao
58,28 dias,28.0,-200.0,-235.9375200991123,35.937520099112305,35.937520099112305,retracao,retracao
58,56 dias,56.0,-320.0,-373.75063152345314,53.75063152345314,53.75063152345314,retracao,retracao
59,12 h,0.5,0.0,-79.5989606047336,79.5989606047336,79.5989606047336,estabilidade,retracao
59,1 dia,1.0,40.0,-65.3062496562484,105.3062496562484,105.3062496562484,expansao,retracao
59,3 dias,3.0,90.0,-60.86921881194816,150.86921881194814,150.86921881194814,expansao,retracao
59,7 dias,7.0,110.0,-63.793718274426936,173.79371827442694,173.79371827442694,expansao,retracao
59,14 dias,14.0,-80.0,-184.70295924023884,104.70295924023884,104.70295924023884,retracao,retracao
59,28 dias,28.0,-360.0,-301.9171246251006,-58.0828753748994,58.0828753748994,retracao,retracao
59,56 dias,56.0,-460.0,-434.54689424374527,-25.45310575625473,25.45310575625473,retracao,retracao
60,12 h,0.5,0.0,-88.94224566568735,88.94224566568735,88.94224566568735,estabilidade,retracao
60,1 dia,1.0,-60.0,-83.57060440280401,23.57060440280401,23.57060440280401,retracao,retracao
60,3 dias,3.0,-120.0,-79.56605373975955,-40.43394626024045,40.43394626024045,retracao,retracao
60,7 dias,7.0,-170.0,-87.02457831295118,-82.97542168704882,82.97542168704882,retracao,retracao
60,14 dias,14.0,-210.0,-205.1309531505686,-4.869046849431413,4.869046849431413,retracao,retracao
60,28 dias,28.0,-340.0,-320.4934058399796,-19.506594160020427,19.506594160020427,retracao,retracao
60,56 dias,56.0,-460.0,-454.31329286690254,-5.686707133097457,5.686707133097457,retracao,retracao
61,12 h,0.5,0.0,-96.65793030164237,96.65793030164237,96.65793030164237,estabilidade,retracao
61,1 dia,1.0,-40.0,-82.14973520613357,42.14973520613357,42.14973520613357,retracao,retracao
61,3 dias,3.0,-80.0,-66.27522820539309,-13.724771794606909,13.724771794606909,retracao,retracao
61,7 dias,7.0,-160.0,-68.69887607441575,-91.30112392558425,91.30112392558425,retracao,retracao
61,14 dias,14.0,-230.0,-192.5625620034786,-37.437437996521396,37.437437996521396,retracao,retracao
61,28 dias,28.0,-340.0,-314.5771952085847,-25.422804791415274,25.422804791415274,retracao,retracao
61,56 dias,56.0,-460.0,-452.39030663292556,-7.609693367074442,7.609693367074442,retracao,retracao
62,12 h,0.5,0.0,44.29839178431932,-44.29839178431932,44.29839178431932,estabilidade,expansao
62,1 dia,1.0,50.0,58.591102732804515,-8.591102732804515,8.591102732804515,expansao,expansao
62,3 dias,3.0,50.0,63.028133577104754,-13.028133577104754,13.028133577104754,expansao,expansao
62,7 dias,7.0,10.0,60.10363411462599,-50.10363411462599,50.10363411462599,expansao,expansao
62,14 dias,14.0,-130.0,-60.8056068511859,-69.1943931488141,69.1943931488141,retracao,retracao
62,28 dias,28.0,-280.0,-178.01977223604766,-101.98022776395234,101.98022776395234,retracao,retracao
62,56 dias,56.0,-320.0,-310.64954185469236,-9.350458145307641,9.350458145307641,retracao,retracao
63,12 h,0.5,0.0,81.35929941149837,-81.35929941149837,81.35929941149837,estabilidade,expansao
63,1 dia,1.0,30.0,86.73094067438174,-56.73094067438174,56.73094067438174,expansao,expansao
63,3 dias,3.0,80.0,90.73549133742617,-10.735491337426168,10.735491337426168,expansao,expansao
63,7 dias,7.0,140.0,83.27696676423457,56.72303323576543,56.72303323576543,expansao,expansao
63,14 dias,14.0,-30.0,-34.829408073382865,4.829408073382865,4.829408073382865,retracao,retracao
63,28 dias,28.0,-130.0,-150.19186076279385,20.19186076279385,20.19186076279385,retracao,retracao
63,56 dias,56.0,-320.0,-284.0117477897168,-35.98825221028318,35.98825221028318,retracao,retracao
64,12 h,0.5,0.0,-78.68630412446385,78.68630412446385,78.68630412446385,estabilidade,retracao
64,1 dia,1.0,-90.0,-64.17810902895505,-25.82189097104495,25.82189097104495,retracao,retracao
64,3 dias,3.0,-140.0,-48.303602028214584,-91.69639797178542,91.69639797178542,retracao,retracao
64,7 dias,7.0,-180.0,-50.72724989723724,-129.27275010276276,129.27275010276276,retracao,retracao
64,14 dias,14.0,-240.0,-174.5909358263001,-65.4090641736999,65.4090641736999,retracao,retracao
64,28 dias,28.0,-330.0,-296.60556903140616,-33.39443096859384,33.39443096859384,retracao,retracao
64,56 dias,56.0,-450.0,-434.418680455747,-15.581319544253006,15.581319544253006,retracao,retracao
65,12 h,0.5,0.0,47.40985361545914,-47.40985361545914,47.40985361545914,estabilidade,expansao
65,1 dia,1.0,30.0,61.702564563944335,-31.702564563944335,31.702564563944335,expansao,expansao
65,3 dias,3.0,60.0,66.13959540824457,-6.139595408244574,6.139595408244574,expansao,expansao
65,7 dias,7.0,110.0,63.21509594576581,46.78490405423419,46.78490405423419,expansao,expansao
65,14 dias,14.0,-10.0,-57.69414502004608,47.69414502004608,47.69414502004608,retracao,retracao
65,28 dias,28.0,-100.0,-174.9083104049078,74.90831040490781,74.90831040490781,retracao,retracao
65,56 dias,56.0,-320.0,-307.5380800235526,-12.461919976447405,12.461919976447405,retracao,retracao
66,12 h,0.5,0.0,49.91708769932043,-49.91708769932043,49.91708769932043,estabilidade,expansao
66,1 dia,1.0,40.0,55.288728962203805,-15.288728962203805,15.288728962203805,expansao,expansao
66,3 dias,3.0,80.0,59.29327962524826,20.70672037475174,20.70672037475174,expansao,expansao
66,7 dias,7.0,120.0,51.834755052056664,68.16524494794334,68.16524494794334,expansao,expansao
66,14 dias,14.0,-40.0,-66.27161978556079,26.271619785560787,26.271619785560787,retracao,retracao
66,28 dias,28.0,-160.0,-181.6340724749718,21.634072474971788,21.634072474971788,retracao,retracao
66,56 dias,56.0,-320.0,-315.45395950189476,-4.546040498105242,4.546040498105242,retracao,retracao
67,12 h,0.5,0.0,-137.31443234999756,137.31443234999756,137.31443234999756,estabilidade,retracao
67,1 dia,1.0,-50.0,-122.80623725448878,72.80623725448878,72.80623725448878,retracao,retracao
67,3 dias,3.0,-100.0,-106.9317302537483,6.931730253748299,6.931730253748299,retracao,retracao
67,7 dias,7.0,-170.0,-109.35537812277094,-60.644621877229056,60.644621877229056,retracao,retracao
67,14 dias,14.0,-260.0,-233.2190640518338,-26.78093594816619,26.78093594816619,retracao,retracao
67,28 dias,28.0,-370.0,-355.2336972569399,-14.766302743060123,14.766302743060123,retracao,retracao
67,56 dias,56.0,-450.0,-493.04680868128077,43.046808681280766,43.046808681280766,retracao,retracao
68,12 h,0.5,0.0,44.41603586086079,-44.41603586086079,44.41603586086079,estabilidade,expansao
68,1 dia,1.0,20.0,58.70874680934598,-38.70874680934598,38.70874680934598,expansao,expansao
68,3 dias,3.0,60.0,63.14577765364622,-3.1457776536462205,3.1457776536462205,expansao,expansao
68,7 dias,7.0,100.0,60.22127819116746,39.77872180883254,39.77872180883254,expansao,expansao
68,14 dias,14.0,-30.0,-60.68796277464444,30.68796277464444,30.68796277464444,retracao,retracao
68,28 dias,28.0,-160.0,-177.90212815950622,17.90212815950622,17.90212815950622,retracao,retracao
68,56 dias,56.0,-320.0,-310.53189777815095,-9.468102221849051,9.468102221849051,retracao,retracao
69,12 h,0.5,0.0,-77.76320085883818,77.76320085883818,77.76320085883818,estabilidade,retracao
69,1 dia,1.0,-50.0,-72.39155959595485,22.391559595954845,22.391559595954845,retracao,retracao
69,3 dias,3.0,-110.0,-68.38700893291036,-41.61299106708964,41.61299106708964,retracao,retracao
69,7 dias,7.0,-160.0,-75.84553350610199,-84.15446649389801,84.15446649389801,retracao,retracao
69,14 dias,14.0,-260.0,-193.9519083437194,-66.0480916562806,66.0480916562806,retracao,retracao
69,28 dias,28.0,-350.0,-309.31436103313035,-40.68563896686965,40.68563896686965,retracao,retracao
69,56 dias,56.0,-450.0,-443.1342480600534,-6.86575193994662,6.86575193994662,retracao,retracao
70,12 h,0.5,0.0,12.661289565801695,-12.661289565801695,12.661289565801695,estabilidade,expansao
70,1 dia,1.0,20.0,27.16948466131049,-7.1694846613104914,7.1694846613104914,expansao,expansao
70,3 dias,3.0,40.0,43.043991662050985,-3.043991662050985,3.043991662050985,expansao,expansao
70,7 dias,7.0,90.0,40.620343793028326,49.379656206971674,49.379656206971674,expansao,expansao
70,14 dias,14.0,-40.0,-83.24334213603454,43.24334213603454,43.24334213603454,retracao,retracao
70,28 dias,28.0,-180.0,-205.25797534114065,25.25797534114065,25.25797534114065,retracao,retracao
70,56 dias,56.0,-320.0,-343.0710867654815,23.071086765481482,23.071086765481482,retracao,retracao
71,12 h,0.5,0.0,-148.5268859702092,148.5268859702092,148.5268859702092,estabilidade,retracao
71,1 dia,1.0,-50.0,-134.234175021724,84.23417502172401,84.23417502172401,retracao,retracao
71,3 dias,3.0,-110.0,-129.79714417742377,19.797144177423775,19.797144177423775,retracao,retracao
71,7 dias,7.0,-190.0,-132.72164363990254,-57.27835636009746,57.27835636009746,retracao,retracao
71,14 dias,14.0,-260.0,-253.6308846057144,-6.369115394285586,6.369115394285586,retracao,retracao
71,28 dias,28.0,-330.0,-370.84504999057623,40.84504999057623,40.84504999057623,retracao,retracao
71,56 dias,56.0,-450.0,-503.47481960922084,53.474819609220845,53.474819609220845,retracao,retracao
72,12 h,0.5,0.0,43.05877118010818,-43.05877118010818,43.05877118010818,estabilidade,expansao
72,1 dia,1.0,60.0,48.430412442991496,11.569587557008504,11.569587557008504,expansao,expansao
72,3 dias,3.0,80.0,52.43496310603598,27.56503689396402,27.56503689396402,expansao,expansao
72,7 dias,7.0,120.0,44.97643853284433,75.02356146715567,75.02356146715567,expansao,expansao
72,14 dias,14.0,80.0,-73.12993630477311,153.1299363047731,153.1299363047731,expansao,retracao
72,28 dias,28.0,-220.0,-188.4923889941841,-31.507611005815903,31.507611005815903,retracao,retracao
72,56 dias,56.0,-310.0,-322.3122760211071,12.312276021107095,12.312276021107095,retracao,retracao
73,12 h,0.5,0.0,-98.4052837122043,98.4052837122043,98.4052837122043,estabilidade,retracao
73,1 dia,1.0,-30.0,-83.89708861669551,53.89708861669551,53.89708861669551,retracao,retracao
73,3 dias,3.0,-80.0,-68.022581615955,-11.977418384044995,11.977418384044995,retracao,retracao
73,7 dias,7.0,-110.0,-70.44622948497766,-39.553770515022336,39.553770515022336,retracao,retracao
73,14 dias,14.0,-200.0,-194.30991541404055,-5.690084585959454,5.690084585959454,retracao,retracao
73,28 dias,28.0,-320.0,-316.3245486191466,-3.675451380853417,3.675451380853417,retracao,retracao
73,56 dias,56.0,-450.0,-454.1376600434874,4.137660043487415,4.137660043487415,retracao,retracao
74,12 h,0.5,0.0,27.066587650170348,-27.066587650170348,27.066587650170348,estabilidade,expansao
74,1 dia,1.0,80.0,41.35929859865551,38.64070140134449,38.64070140134449,expansao,expansao
74,3 dias,3.0,120.0,45.79632944295575,74.20367055704425,74.20367055704425,expansao,expansao
74,7 dias,7.0,150.0,42.87182998047699,107.12817001952301,107.12817001952301,expansao,expansao
74,14 dias,14.0,-50.0,-78.03741098533487,28.037410985334873,28.037410985334873,retracao,retracao
74,28 dias,28.0,-170.0,-195.2515763701967,25.251576370196688,25.251576370196688,retracao,retracao
74,56 dias,56.0,-310.0,-327.88134598884136,17.88134598884136,17.88134598884136,retracao,retracao
75,12 h,0.5,0.0,6.067032729847853,-6.067032729847853,6.067032729847853,estabilidade,expansao
75,1 dia,1.0,10.0,11.438673992731196,-1.4386739927311964,1.4386739927311964,expansao,expansao
75,3 dias,3.0,30.0,15.44322465577568,14.55677534422432,14.55677534422432,expansao,expansao
75,7 dias,7.0,70.0,7.984700082584055,62.015299917415945,62.015299917415945,expansao,expansao
75,14 dias,14.0,-150.0,-110.12167475503338,-39.87832524496662,39.87832524496662,retracao,retracao
75,28 dias,28.0,-230.0,-225.48412744444434,-4.51587255555566,4.51587255555566,retracao,retracao
75,56 dias,56.0,-310.0,-359.3040144713673,49.30401447136728,49.30401447136728,retracao,retracao
76,12 h,0.5,0.0,-91.42241029116568,91.42241029116568,91.42241029116568,estabilidade,retracao
76,1 dia,1.0,-60.0,-76.91421519565691,16.914215195656908,16.914215195656908,retracao,retracao
76,3 dias,3.0,-100.0,-61.039708194916415,-38.960291805083585,38.960291805083585,retracao,retracao
76,7 dias,7.0,-150.0,-63.463356063939045,-86.53664393606095,86.53664393606095,retracao,retracao
76,14 dias,14.0,-210.0,-187.32704199300193,-22.672958006998073,22.672958006998073,retracao,retracao
76,28 dias,28.0,-300.0,-309.341675198108,9.341675198108021,9.341675198108021,retracao,retracao
76,56 dias,56.0,-450.0,-447.15478662244885,-2.845213377551147,2.845213377551147,retracao,retracao
77,12 h,0.5,0.0,68.80382600160344,-68.80382600160344,68.80382600160344,estabilidade,expansao
77,1 dia,1.0,30.0,83.09653695008863,-53.096536950088634,53.096536950088634,expansao,expansao
77,3 dias,3.0,-50.0,87.53356779438887,-137.5335677943889,137.5335677943889,retracao,expansao
77,7 dias,7.0,-90.0,84.60906833191011,-174.60906833191012,174.60906833191012,retracao,expansao
77,14 dias,14.0,-150.0,-36.30017263390178,-113.69982736609822,113.69982736609822,retracao,retracao
77,28 dias,28.0,-200.0,-153.51433801876357,-46.48566198123643,46.48566198123643,retracao,retracao
77,56 dias,56.0,-310.0,-286.14410763740824,-23.85589236259176,23.85589236259176,retracao,retracao
78,12 h,0.5,0.0,98.93890523002005,-98.93890523002005,98.93890523002005,estabilidade,expansao
78,1 dia,1.0,60.0,104.31054649290343,-44.31054649290343,44.31054649290343,expansao,expansao
78,3 dias,3.0,90.0,108.31509715594785,-18.315097155947853,18.315097155947853,expansao,expansao
78,7 dias,7.0,120.0,100.85657258275629,19.143427417243714,19.143427417243714,expansao,expansao
78,14 dias,14.0,-30.0,-17.249802254861166,-12.750197745138834,12.750197745138834,retracao,retracao
78,28 dias,28.0,-140.0,-132.61225494427214,-7.387745055727862,7.387745055727862,retracao,retracao
78,56 dias,56.0,-310.0,-266.4321419711951,-43.56785802880489,43.56785802880489,retracao,retracao
79,12 h,0.5,0.0,-68.71434393441467,68.71434393441467,68.71434393441467,estabilidade,retracao
79,1 dia,1.0,-70.0,-54.206148838905904,-15.793851161094096,15.793851161094096,retracao,retracao
79,3 dias,3.0,-90.0,-38.33164183816541,-51.66835816183459,51.66835816183459,retracao,retracao
79,7 dias,7.0,-130.0,-40.75528970718807,-89.24471029281193,89.24471029281193,retracao,retracao
79,14 dias,14.0,-200.0,-164.61897563625092,-35.38102436374908,35.38102436374908,retracao,retracao
79,28 dias,28.0,-320.0,-286.63360884135705,-33.366391158642955,33.366391158642955,retracao,retracao
79,56 dias,56.0,-440.0,-424.4467202656979,-15.553279734302123,15.553279734302123,retracao,retracao
80,12 h,0.5,0.0,70.91519369945023,-70.91519369945023,70.91519369945023,estabilidade,expansao
80,1 dia,1.0,60.0,85.20790464793542,-25.207904647935422,25.207904647935422,expansao,expansao
80,3 dias,3.0,80.0,89.64493549223566,-9.64493549223566,9.64493549223566,expansao,expansao
80,7 dias,7.0,120.0,86.7204360297569,33.2795639702431,33.2795639702431,expansao,expansao
