MAE,RMSE,R2,acuracia_sinal,modelo,MAE_cv_medio,MAE_cv_desvio,RMSE_cv_medio,RMSE_cv_desvio,R2_cv_medio,R2_cv_desvio,cenario_atributos
48.440019879912754,86.23195418780527,0.7911076696661319,0.8838977194194886,ExtraTrees_variaveis_basicas,48.44605392274129,5.328860877540963,85.13593893940511,13.82008225163986,0.7923190805852203,0.05460698813440366,variaveis_basicas
49.29734132468929,89.36178460564743,0.775668786828511,0.8562543192812716,ExtraTrees_variaveis_derivadas,49.302617995387145,4.780681160218494,88.25522722999278,14.136724413252711,0.7768569343850134,0.058116699681582756,variaveis_derivadas
63.11232126043424,92.69443367817465,0.758624409481207,0.7975120939875605,ElasticNet_derivadas,63.119882876144096,6.4375002924785365,91.91441805692051,12.153172049570804,0.7601165571977334,0.047476100004516186,variaveis_derivadas
62.54508284883887,96.08032750595626,0.7406686696689615,0.796821008984105,RFE15_Ridge,62.55426990864373,7.134757158273368,94.82464438468189,15.639995139285745,0.7432391791014963,0.06590210713362883,variaveis_derivadas
63.16059650256423,96.15933292656446,0.7402420057495308,0.7940566689702834,Ridge_variaveis_basicas,63.167093035239986,5.997610566667288,95.08962212804221,14.453926654414484,0.7422034576018918,0.06088588596275289,variaveis_basicas
64.4913440819347,97.21615005229657,0.7345010091158806,0.7906012439530062,Lasso_derivadas,64.498914380972,5.432554379705127,96.22653689289727,14.00344558359594,0.7367828879702341,0.057760191321489046,variaveis_derivadas
65.11626772783418,97.46573422484204,0.7331360217853689,0.7843814789219073,Ridge_variaveis_derivadas,65.1225256973574,5.526025819781737,96.51288696598311,13.75612645697513,0.7351095835174016,0.05734637501336316,variaveis_derivadas
67.09140149819319,98.39968340323372,0.727997158714993,0.78852798894264,SelectKBest15_Ridge,67.09532657938797,6.711958444032609,97.85617487036397,10.438338263523717,0.7276223014052773,0.04916028658489503,variaveis_derivadas
