MAE,RMSE,R2,acuracia_sinal,formulacao
63.16059650256423,96.15933292656446,0.7402420057495308,0.7940566689702834,variacao_com_sinal
59.89952004216233,95.39828602103117,0.5848043396976735,0.8389771941948859,magnitude_absoluta
