amostra_id,idade_label,real,previsto
83,14 dias,10.0,120.97594626889408
83,28 dias,180.0,218.63396552607628
83,56 dias,310.0,343.95000404044094
84,12 h,0.0,56.208113793809275
84,1 dia,30.0,105.65238025853844
84,3 dias,70.0,154.4366403620594
84,7 dias,120.0,203.44400948996469
84,14 dias,50.0,203.36158172279187
84,28 dias,150.0,302.90366008977344
84,56 dias,310.0,426.77445836116374
85,12 h,0.0,4.778766926459724
85,1 dia,40.0,52.99923332305198
85,3 dias,90.0,103.72282552812635
85,7 dias,140.0,150.27792360733974
85,14 dias,220.0,136.22776251215032
85,28 dias,300.0,235.02085341502058
85,56 dias,440.0,365.0071608865761
86,12 h,0.0,-0.689308198581756
86,1 dia,40.0,53.64637131754034
86,3 dias,70.0,97.24808218778526
86,7 dias,90.0,142.14934565489375
86,14 dias,30.0,138.24454233384475
86,28 dias,150.0,235.90256159102697
86,56 dias,310.0,361.21860010539166
87,12 h,0.0,-36.70924755283403
87,1 dia,40.0,12.73501891189511
87,3 dias,110.0,61.51927901541609
87,7 dias,150.0,110.52664814332138
87,14 dias,0.0,110.44422037614856
87,28 dias,90.0,209.98629874313016
87,56 dias,300.0,333.8570970145204
88,12 h,0.0,8.469723745593427
88,1 dia,50.0,56.69019014218571
88,3 dias,90.0,107.41378234726005
88,7 dias,160.0,153.96888042647348
88,14 dias,200.0,139.91871933128402
88,28 dias,310.0,238.7118102341543
88,56 dias,440.0,368.6981177057098
89,12 h,0.0,-33.863922189341565
89,1 dia,40.0,20.47175732678062
89,3 dias,100.0,64.07346819702553
89,7 dias,150.0,108.97473166413401
89,14 dias,10.0,105.069928343085
89,28 dias,130.0,202.7279476002672
89,56 dias,300.0,328.0439861146319
90,12 h,0.0,16.95505048479629
90,1 dia,30.0,66.39931694952551
90,3 dias,70.0,115.18357705304649
90,7 dias,120.0,164.19094618095176
90,14 dias,190.0,164.10851841377894
90,28 dias,260.0,263.6505967807605
90,56 dias,440.0,387.52139505215075
91,12 h,0.0,-21.72975429769278
91,1 dia,30.0,26.490712098899536
91,3 dias,80.0,77.21430430397388
91,7 dias,110.0,123.76940238318727
91,14 dias,50.0,109.71924128799785
91,28 dias,160.0,208.5123321908681
91,56 dias,300.0,338.49863966242367
92,12 h,0.0,38.95228224428743
92,1 dia,30.0,93.28796176040954
92,3 dias,100.0,136.88967263065445
92,7 dias,150.0,181.79093609776294
92,14 dias,210.0,177.88613277671394
92,28 dias,290.0,275.5441520338962
92,56 dias,440.0,400.86019054826085
93,12 h,0.0,-31.11623535716228
93,1 dia,30.0,18.328031107566943
93,3 dias,70.0,67.11229121108792
93,7 dias,100.0,116.11966033899319
93,14 dias,70.0,116.03723257182037
93,28 dias,170.0,215.57931093880194
93,56 dias,300.0,339.4501092101922
94,12 h,0.0,3.242051449636108
94,1 dia,50.0,51.462517846228366
94,3 dias,100.0,102.18611005130273
94,7 dias,160.0,148.74120813051616
94,14 dias,260.0,134.69104703532668
94,28 dias,340.0,233.48413793819697
94,56 dias,440.0,363.47044540975253
95,12 h,0.0,-36.50271300281992
95,1 dia,20.0,17.83296651330221
95,3 dias,80.0,61.4346773835471
95,7 dias,120.0,106.33594085065558
95,14 dias,20.0,102.43113752960656
95,28 dias,120.0,200.0891567867888
95,56 dias,300.0,325.40519530115347
96,12 h,0.0,2.642683221618654
96,1 dia,90.0,52.08694968634785
96,3 dias,140.0,100.87120978986886
96,7 dias,160.0,149.87857891777412
96,14 dias,50.0,149.7961511506013
96,28 dias,160.0,249.33822951758287
96,56 dias,290.0,373.2090277889731
97,12 h,0.0,32.43247527056121
97,1 dia,80.0,80.6529416671535
97,3 dias,50.0,131.37653387222784
97,7 dias,100.0,177.93163195144123
97,14 dias,170.0,163.8814708562518
97,28 dias,230.0,262.67456175912207
97,56 dias,290.0,392.6608692306776
98,12 h,0.0,95.57907117220913
98,1 dia,50.0,149.91475068833128
98,3 dias,120.0,193.51646155857617
98,7 dias,180.0,238.41772502568466
98,14 dias,220.0,234.51292170463566
98,28 dias,350.0,332.1709409618179
98,56 dias,440.0,457.4869794761826
99,12 h,0.0,-35.61750100944121
99,1 dia,40.0,13.826765455288012
99,3 dias,80.0,62.61102555880896
99,7 dias,130.0,111.61839468671425
99,14 dias,60.0,111.53596691954144
99,28 dias,170.0,211.078045286523
99,56 dias,290.0,334.9488435579133
100,12 h,0.0,2.5124110845979146
100,1 dia,40.0,50.73287748119017
100,3 dias,70.0,101.45646968626457
100,7 dias,120.0,148.01156776547796
100,14 dias,210.0,133.9614066702885
100,28 dias,330.0,232.75449757315877
100,56 dias,440.0,362.7408050447143
101,12 h,0.0,-33.863922189341565
101,1 dia,50.0,20.47175732678062
101,3 dias,100.0,64.07346819702553
101,7 dias,160.0,108.97473166413401
101,14 dias,10.0,105.069928343085
101,28 dias,130.0,202.7279476002672
101,56 dias,290.0,328.0439861146319
