amostra_id,idade_label,real,previsto
97,1 dia,80.0,15.683742769412504
97,3 dias,-50.0,31.558249770153026
97,7 dias,-100.0,29.134601901130395
97,14 dias,-170.0,-94.72908402793254
97,28 dias,-230.0,-216.74371723303864
97,56 dias,-290.0,-354.5568286573794
98,12 h,0.0,-94.08868016705432
98,1 dia,-50.0,-79.79596921856911
98,3 dias,-120.0,-75.35893837426887
98,7 dias,-180.0,-78.28343783674765
98,14 dias,-220.0,-199.19267880255956
98,28 dias,-350.0,-316.4068441874213
98,56 dias,-440.0,-449.03661380606604
99,12 h,0.0,114.61384415335613
99,1 dia,40.0,119.98548541623944
99,3 dias,80.0,123.99003607928393
99,7 dias,130.0,116.53151150609233
99,14 dias,-60.0,-1.5748633315251084
99,28 dias,-170.0,-116.9373160209361
99,56 dias,-290.0,-250.75720304785904
100,12 h,0.0,-106.63488759202589
100,1 dia,-40.0,-92.12669249651712
100,3 dias,-70.0,-76.25218549577662
100,7 dias,-120.0,-78.67583336479927
100,14 dias,-210.0,-202.53951929386216
100,28 dias,-330.0,-324.5541524989682
100,56 dias,-440.0,-462.3672639233091
101,12 h,0.0,93.94332006190528
101,1 dia,50.0,108.23603101039045
101,3 dias,100.0,112.67306185469069
101,7 dias,160.0,109.7485623922119
101,14 dias,10.0,-11.16067857359998
101,28 dias,-130.0,-128.37484395846172
101,56 dias,-290.0,-261.00461357710645
102,12 h,0.0,80.22969387796596
102,1 dia,60.0,85.6013351408493
102,3 dias,110.0,89.60588580389376
102,7 dias,160.0,82.14736123070216
102,14 dias,10.0,-35.95901360691526
102,28 dias,-140.0,-151.32146629632626
102,56 dias,-290.0,-285.1413533232492
103,12 h,0.0,-112.35969252629364
103,1 dia,-60.0,-97.85149743078486
103,3 dias,-120.0,-81.97699043004437
103,7 dias,-160.0,-84.40063829906703
103,14 dias,-260.0,-208.2643242281299
103,28 dias,-350.0,-330.278957433236
103,56 dias,-430.0,-468.0920688575768
104,12 h,0.0,86.4652691364942
104,1 dia,50.0,100.75798008497934
104,3 dias,80.0,105.19501092927963
104,7 dias,110.0,102.27051146680081
104,14 dias,-30.0,-18.638729499011063
104,28 dias,-150.0,-135.85289488387284
104,56 dias,-290.0,-268.4826645025176
105,12 h,0.0,81.0897527427224
105,1 dia,30.0,86.46139400560577
105,3 dias,90.0,90.46594466865025
105,7 dias,110.0,83.00742009545866
105,14 dias,-30.0,-35.09895474215881
105,28 dias,-130.0,-150.4614074315698
105,56 dias,-290.0,-284.28129445849277
106,12 h,0.0,-42.37321985215942
106,1 dia,-50.0,-27.865024756650655
106,3 dias,-90.0,-11.990517755910162
106,7 dias,-170.0,-14.41416562493282
106,14 dias,-240.0,-138.27785155399567
106,28 dias,-360.0,-260.29248475910174
106,56 dias,-430.0,-398.1055961834426
107,12 h,0.0,13.479271747365246
107,1 dia,20.0,27.77198269585044
107,3 dias,50.0,32.20901354015071
107,7 dias,80.0,29.284514077671915
107,14 dias,-50.0,-91.62472688813997
107,28 dias,-150.0,-208.8388922730017
107,56 dias,-360.0,-341.46866189164643
108,12 h,0.0,116.6070450356732
108,1 dia,60.0,121.97868629855657
108,3 dias,110.0,125.98323696160105
108,7 dias,160.0,118.5247123884094
108,14 dias,10.0,0.4183375507919891
108,28 dias,-140.0,-114.944115138619
108,56 dias,-290.0,-248.76400216554197
109,12 h,0.0,-70.0695239851656
109,1 dia,-70.0,-55.56132888965681
109,3 dias,-110.0,-39.68682188891631
109,7 dias,-180.0,-42.11046975793897
109,14 dias,-260.0,-165.97415568700185
109,28 dias,-340.0,-287.98878889210795
109,56 dias,-430.0,-425.8019003164487
110,12 h,0.0,4.665789266075549
110,1 dia,10.0,18.958500214560715
110,3 dias,30.0,23.395531058860954
110,7 dias,60.0,20.47103159638219
110,14 dias,-50.0,-100.43820936942969
110,28 dias,-170.0,-217.65237475429143
110,56 dias,-390.0,-350.28214437293616
111,12 h,0.0,103.91803166973466
111,1 dia,50.0,109.28967293261803
111,3 dias,90.0,113.29422359566246
111,7 dias,120.0,105.83569902247086
111,14 dias,-20.0,-12.270675815146575
111,28 dias,-120.0,-127.63312850455753
111,56 dias,-290.0,-261.45301553148056
112,12 h,0.0,-52.35859223472136
112,1 dia,-50.0,-37.85039713921259
112,3 dias,-100.0,-21.975890138472096
112,7 dias,-140.0,-24.399538007494755
112,14 dias,-200.0,-148.2632239365576
112,28 dias,-280.0,-270.27785714166373
112,56 dias,-430.0,-408.09096856600456
113,12 h,0.0,99.60905739867273
113,1 dia,60.0,113.90176834715793
113,3 dias,110.0,118.33879919145816
113,7 dias,160.0,115.4142997289794
113,14 dias,0.0,-5.494941236832503
113,28 dias,-180.0,-122.70910662169427
113,56 dias,-290.0,-255.33887624033895
114,12 h,0.0,-69.89821366288814
114,1 dia,-40.0,-64.5265724000048
114,3 dias,-80.0,-60.52202173696031
114,7 dias,-150.0,-67.98054631015194
114,14 dias,-230.0,-186.08692114776935
114,28 dias,-310.0,-301.44937383718036
114,56 dias,-430.0,-435.26926086410333
115,12 h,0.0,113.20278887867329
115,1 dia,60.0,127.710983974182
115,3 dias,120.0,143.5854909749225
115,7 dias,150.0,141.16184310589995
115,14 dias,-10.0,17.29815717683701
115,28 dias,-130.0,-104.71647602826908
115,56 dias,-290.0,-242.52958745260992
116,12 h,0.0,-91.48514690808967
116,1 dia,-40.0,-77.19243595960448
116,3 dias,-90.0,-72.75540511530424
116,7 dias,-130.0,-75.679904577783
116,14 dias,-190.0,-196.58914554359492
116,28 dias,-300.0,-313.80331092845665
116,56 dias,-430.0,-446.4330805471014
117,12 h,0.0,51.34556930428815
117,1 dia,20.0,56.71721056717152
117,3 dias,60.0,60.72176123021595
117,7 dias,110.0,53.26323665702435
117,14 dias,-20.0,-64.84313818059309
117,28 dias,-130.0,-180.20559087000407
117,56 dias,-290.0,-314.02547789692704
118,12 h,0.0,-65.74147685806815
118,1 dia,-40.0,-51.233281762559386
118,3 dias,-80.0,-35.35877476181889
118,7 dias,-140.0,-37.78242263084152
118,14 dias,-220.0,-161.6461085599044
118,28 dias,-300.0,-283.6607417650105
118,56 dias,-430.0,-421.4738531893513
119,12 h,0.0,76.58832163136005
119,1 dia,50.0,90.88103257984524
119,3 dias,80.0,95.31806342414545
119,7 dias,120.0,92.39356396166669
119,14 dias,20.0,-28.51567700414519
119,28 dias,-110.0,-145.72984238900696
119,56 dias,-280.0,-278.35961200765166
120,12 h,0.0,15.465851791180285
120,1 dia,10.0,20.83749305406363
120,3 dias,40.0,24.842043717108083
120,7 dias,90.0,17.383519143916487
120,14 dias,-70.0,-100.72285569370094
120,28 dias,-180.0,-216.0853083831119
120,56 dias,-310.0,-349.90519541003493
121,12 h,0.0,-85.77240017533231
121,1 dia,-50.0,-71.26420507982351
121,3 dias,-100.0,-55.38969807908305
121,7 dias,-140.0,-57.81334594810568
121,14 dias,-220.0,-181.67703187716856
121,28 dias,-300.0,-303.69166508227465
121,56 dias,-430.0,-441.5047765066155
122,12 h,0.0,-93.08439417267878
122,1 dia,-40.0,-78.79168322419358
122,3 dias,-80.0,-74.35465237989334
122,7 dias,-120.0,-77.27915184237212
122,14 dias,-200.0,-198.188392808184
122,28 dias,-290.0,-315.40255819304576
122,56 dias,-420.0,-448.03232781169044
123,12 h,0.0,73.81078081614885
123,1 dia,140.0,79.18242207903222
123,3 dias,150.0,83.18697274207668
123,7 dias,150.0,75.72844816888505
123,14 dias,60.0,-42.377926668732385
123,28 dias,-170.0,-157.74037935814337
123,56 dias,-280.0,-291.56026638506637
124,12 h,0.0,-45.0341467403334
124,1 dia,-10.0,-30.5259516448246
124,3 dias,-30.0,-14.651444644084137
124,7 dias,-50.0,-17.075092513106767
124,14 dias,-140.0,-140.93877844216965
124,28 dias,-270.0,-262.95341164727574
124,56 dias,-410.0,-400.7665230716166
125,12 h,0.0,25.01761954771716
125,1 dia,60.0,39.310330496202326
125,3 dias,110.0,43.747361340502565
125,7 dias,140.0,40.82286187802383
125,14 dias,20.0,-80.08637908778807
125,28 dias,-150.0,-197.30054447264985
125,56 dias,-280.0,-329.9303140912946
126,12 h,0.0,-53.39933218938877
126,1 dia,-10.0,-48.02769092650544
126,3 dias,-30.0,-44.023140263460974
126,7 dias,-50.0,-51.481664836652584
126,14 dias,-140.0,-169.58803967427
126,28 dias,-270.0,-284.950492363681
126,56 dias,-410.0,-418.770379390604
127,12 h,0.0,18.380516838287008
127,1 dia,70.0,32.888711933795776
127,3 dias,80.0,48.7632189345363
127,7 dias,110.0,46.33957106551367
127,14 dias,-40.0,-77.52411486354924
127,28 dias,-170.0,-199.53874806865537
127,56 dias,-280.0,-337.35185949299614
128,12 h,0.0,-108.64419309764794
128,1 dia,-50.0,-94.35148214916275
128,3 dias,-90.0,-89.91445130486251
128,7 dias,-140.0,-92.83895076734129
128,14 dias,-200.0,-213.7481917331532
128,28 dias,-310.0,-330.96235711801495
128,56 dias,-410.0,-463.5921267366597
129,12 h,0.0,129.69091486606078
129,1 dia,50.0,135.06255612894415
129,3 dias,100.0,139.06710679198858
129,7 dias,140.0,131.60858221879698
129,14 dias,-10.0,13.502207381179545
129,28 dias,-70.0,-101.86024530823144
129,56 dias,-280.0,-235.68013233515438
130,12 h,0.0,-81.41296135826737
130,1 dia,-60.0,-66.90476626275859
130,3 dias,-90.0,-51.03025926201809
130,7 dias,-150.0,-53.45390713104075
130,14 dias,-190.0,-177.31759306010363
130,28 dias,-260.0,-299.33222626520967
130,56 dias,-410.0,-437.14533768955056
131,12 h,0.0,58.26362946229348
131,1 dia,50.0,72.5563404107787
131,3 dias,100.0,76.99337125507894
131,7 dias,130.0,74.06887179260018
131,14 dias,-50.0,-46.84036917321171
131,28 dias,-160.0,-164.0545345580735
131,56 dias,-280.0,-296.68430417671823
132,12 h,0.0,-90.77350442927026
132,1 dia,-80.0,-85.40186316638692
132,3 dias,-130.0,-81.39731250334246
132,7 dias,-180.0,-88.85583707653409
132,14 dias,-220.0,-206.9622119141515
132,28 dias,-290.0,-322.3246646035625
132,56 dias,-410.0,-456.14455163048547
133,12 h,0.0,79.18621547930394
133,1 dia,100.0,93.69441057481276
133,3 dias,90.0,109.56891757555326
133,7 dias,70.0,107.1452697065306
133,14 dias,-90.0,-16.718416222532255
133,28 dias,-250.0,-138.73304942763838
133,56 dias,-280.0,-276.5461608519792
134,12 h,0.0,-146.70630190128537
134,1 dia,-60.0,-132.41359095280018
134,3 dias,-110.0,-127.97656010849994
134,7 dias,-160.0,-130.9010595709787
134,14 dias,-200.0,-251.81030053679058
134,28 dias,-290.0,-369.02446592165234
134,56 dias,-410.0,-501.6542355402971
135,12 h,0.0,83.00563857969715
135,1 dia,140.0,88.37727984258052
135,3 dias,150.0,92.38183050562498
135,7 dias,150.0,84.92330593243335
135,14 dias,60.0,-33.18306890518407
135,28 dias,-170.0,-148.54552159459507
135,56 dias,-280.0,-282.36540862151804
136,12 h,0.0,-110.01193945564556
136,1 dia,-60.0,-95.50374436013678
136,3 dias,-120.0,-79.6292373593963
136,7 dias,-150.0,-82.05288522841893
136,14 dias,-200.0,-205.91657115748183
136,28 dias,-260.0,-327.9312043625879
136,56 dias,-410.0,-465.7443157869288
137,12 h,0.0,28.275924521818737
137,1 dia,20.0,42.56863547030393
137,3 dias,60.0,47.0056663146042
137,7 dias,80.0,44.081166852125406
137,14 dias,-60.0,-76.82807411368648
137,28 dias,-150.0,-194.04223949854827
137,56 dias,-280.0,-326.672009117193
138,12 h,0.0,-88.5208233968733
138,1 dia,-50.0,-83.14918213398995
138,3 dias,-90.0,-79.1446314709455
138,7 dias,-160.0,-86.60315604413712
138,14 dias,-200.0,-204.70953088175452
138,28 dias,-260.0,-320.0719835711655
138,56 dias,-410.0,-453.8918705980885
139,12 h,0.0,88.91647573293767
139,1 dia,40.0,103.42467082844644
139,3 dias,100.0,119.29917782918693
139,7 dias,140.0,116.87552996016433
139,14 dias,-10.0,-6.988155968898553
139,28 dias,-80.0,-129.00278917400465
139,56 dias,-280.0,-266.8159005983455
140,12 h,0.0,-91.48514690808967
140,1 dia,-50.0,-77.19243595960448
140,3 dias,-90.0,-72.75540511530424
140,7 dias,-160.0,-75.679904577783
140,14 dias,-200.0,-196.58914554359492
140,28 dias,-260.0,-313.80331092845665
140,56 dias,-410.0,-446.4330805471014
141,12 h,0.0,70.38809650522302
141,1 dia,40.0,75.75973776810633
141,3 dias,70.0,79.76428843115082
141,7 dias,110.0,72.30576385795922
141,14 dias,-20.0,-45.800610979658245
141,28 dias,-120.0,-161.1630636690692
141,56 dias,-280.0,-294.9829506959922
142,12 h,0.0,-108.74252260417173
142,1 dia,-40.0,-94.23432750866294
142,3 dias,-90.0,-78.35982050792245
142,7 dias,-140.0,-80.7834683769451
142,14 dias,-210.0,-204.647154306008
142,28 dias,-290.0,-326.6617875111141
142,56 dias,-410.0,-464.47489893545486
143,12 h,0.0,43.64556198360371
143,1 dia,50.0,57.93827293208888
143,3 dias,90.0,62.375303776389146
143,7 dias,140.0,59.450804313910325
143,14 dias,0.0,-61.458436651901536
143,28 dias,-120.0,-178.67260203676332
143,56 dias,-280.0,-311.302371655408
144,12 h,0.0,-103.84296048088308
144,1 dia,-40.0,-98.47131921799975
144,3 dias,-90.0,-94.4667685549553
144,7 dias,-140.0,-101.92529312814689
144,14 dias,-210.0,-220.0316679657643
144,28 dias,-300.0,-335.3941206551753
144,56 dias,-410.0,-469.2140076820983
145,12 h,0.0,106.16424036152006
145,1 dia,120.0,120.67243545702883
145,3 dias,160.0,136.54694245776926
145,7 dias,200.0,134.12329458874672
145,14 dias,-30.0,10.259608659683778
145,28 dias,-150.0,-111.75502454542233
145,56 dias,-270.0,-249.56813596976315
146,12 h,0.0,-60.599305496661984
146,1 dia,-30.0,-46.306594548176804
146,3 dias,-70.0,-41.869563703876594
146,7 dias,-110.0,-44.79406316635536
146,14 dias,-180.0,-165.70330413216726
146,28 dias,-270.0,-282.9174695170291
146,56 dias,-410.0,-415.5472391356737
147,12 h,0.0,100.15434624265211
147,1 dia,60.0,105.52598750553545
147,3 dias,100.0,109.53053816857991
147,7 dias,150.0,102.07201359538831
147,14 dias,-30.0,-16.034361242229124
147,28 dias,-150.0,-131.3968139316401
147,56 dias,-270.0,-265.2167009585631
148,12 h,0.0,-104.9729052223854
148,1 dia,-40.0,-90.46471012687662
148,3 dias,-90.0,-74.59020312613613
148,7 dias,-140.0,-77.01385099515879
148,14 dias,-210.0,-200.87753692422166
148,28 dias,-290.0,-322.8921701293277
148,56 dias,-410.0,-460.70528155366856
149,12 h,0.0,71.51992355304456
149,1 dia,60.0,85.81263450152976
149,3 dias,110.0,90.24966534583
149,7 dias,150.0,87.32516588335123
149,14 dias,50.0,-33.58407508246067
149,28 dias,-50.0,-150.79824046732244
149,56 dias,-270.0,-283.4280100859671
150,12 h,0.0,-79.52124532280757
150,1 dia,-50.0,-74.14960405992426
150,3 dias,-100.0,-70.14505339687979
150,7 dias,-160.0,-77.60357797007143
150,14 dias,-240.0,-195.70995280768886
150,28 dias,-310.0,-311.07240549709985
150,56 dias,-410.0,-444.8922925240228
151,12 h,0.0,79.62514492079782
151,1 dia,50.0,94.13334001630659
151,3 dias,110.0,110.00784701704714
151,7 dias,150.0,107.58419914802448
151,14 dias,30.0,-16.279486781038344
151,28 dias,-90.0,-138.2941199861445
151,56 dias,-270.0,-276.1072314104853
152,12 h,0.0,-124.98794032969519
152,1 dia,-40.0,-110.69522938120998
152,3 dias,-90.0,-106.25819853690975
152,7 dias,-120.0,-109.18269799938852
152,14 dias,-180.0,-230.09193896520043
152,28 dias,-280.0,-347.3061043500622
152,56 dias,-400.0,-479.93587396870686
153,12 h,0.0,23.722235175682926
153,1 dia,50.0,29.093876438566298
153,3 dias,80.0,33.09842710161075
153,7 dias,130.0,25.639902528419128
153,14 dias,-30.0,-92.4664723091983
153,28 dias,-100.0,-207.82892499860927
153,56 dias,-270.0,-341.64881202553227
154,12 h,0.0,-81.33292737948949
154,1 dia,-60.0,-66.82473228398072
154,3 dias,-110.0,-50.95022528324023
154,7 dias,-150.0,-53.37387315226289
154,14 dias,-200.0,-177.23755908132574
154,28 dias,-320.0,-299.25219228643186
154,56 dias,-400.0,-437.0653037107727
155,12 h,0.0,58.688868597595885
155,1 dia,-40.0,72.98157954608108
155,3 dias,-90.0,77.41861039038132
155,7 dias,-430.0,74.49411092790255
155,14 dias,-540.0,-46.41513003790932
155,28 dias,-700.0,-163.62929542277107
155,56 dias,-910.0,-296.2590650414158
156,12 h,0.0,-76.32040797734334
156,1 dia,-50.0,-70.94876671445999
156,3 dias,-80.0,-66.94421605141552
156,7 dias,-120.0,-74.40274062460713
156,14 dias,-200.0,-192.50911546222454
156,28 dias,-280.0,-307.87156815163553
156,56 dias,-400.0,-441.6914551785585
157,12 h,0.0,-71.7416666107274
157,1 dia,-40.0,-57.23347151521861
157,3 dias,-90.0,-41.358964514478146
157,7 dias,-140.0,-43.782612383500805
157,14 dias,-190.0,-167.6462983125637
157,28 dias,-270.0,-289.6609315176697
157,56 dias,-400.0,-427.4740429420106
158,12 h,0.0,-85.41464628820111
158,1 dia,-30.0,-71.12193533971592
158,3 dias,-80.0,-66.68490449541565
158,7 dias,-120.0,-69.60940395789444
158,14 dias,-190.0,-190.51864492370635
158,28 dias,-280.0,-307.7328103085681
158,56 dias,-400.0,-440.3625799272128
159,12 h,0.0,108.1271074836992
159,1 dia,30.0,113.49874874658258
159,3 dias,80.0,117.50329940962706
159,7 dias,120.0,110.04477483643544
159,14 dias,-30.0,-8.061600001182029
159,28 dias,-110.0,-123.42405269059299
159,56 dias,-270.0,-257.24393971751596
160,12 h,0.0,-89.36930709533954
160,1 dia,-30.0,-74.86111199983074
160,3 dias,-70.0,-58.98660499909025
160,7 dias,-130.0,-61.410252868112906
160,14 dias,-200.0,-185.2739387971758
160,28 dias,-280.0,-307.28857200228185
160,56 dias,-400.0,-445.1016834266227
161,12 h,0.0,57.21650318545754
161,1 dia,20.0,71.50921413394273
161,3 dias,80.0,75.94624497824297
161,7 dias,130.0,73.02174551576421
161,14 dias,-30.0,-47.887495450047666
161,28 dias,-150.0,-165.10166083490947
161,56 dias,-270.0,-297.73143045355414
162,12 h,0.0,-81.9662350370263
162,1 dia,-30.0,-76.59459377414294
162,3 dias,-70.0,-72.59004311109848
162,7 dias,-120.0,-80.04856768429009
162,14 dias,-200.0,-198.15494252190751
162,28 dias,-280.0,-313.5173952113185
162,56 dias,-400.0,-447.33728223824147
163,12 h,0.0,99.35289223176233
163,1 dia,50.0,113.8610873272711
163,3 dias,120.0,129.7355943280116
163,7 dias,160.0,127.31194645898898
163,14 dias,10.0,3.448260529926074
163,28 dias,-110.0,-118.56637267518
163,56 dias,-270.0,-256.3794840995209
164,12 h,0.0,-101.21667370376677
164,1 dia,-130.0,-86.92396275528158
164,3 dias,-150.0,-82.48693191098134
164,7 dias,-190.0,-85.4114313734601
164,14 dias,-230.0,-206.320672339272
164,28 dias,-270.0,-323.5348377241338
164,56 dias,-390.0,-456.1646073427785
165,12 h,0.0,98.32661820234469
165,1 dia,80.0,103.698259465228
165,3 dias,160.0,107.70281012827246
165,7 dias,190.0,100.24428555508086
165,14 dias,50.0,-17.862089282536573
165,28 dias,-120.0,-133.22454197194753
165,56 dias,-260.0,-267.04442899887056
166,12 h,0.0,-135.5799365252289
166,1 dia,-90.0,-121.07174142972013
166,3 dias,-120.0,-105.19723442897964
166,7 dias,-150.0,-107.62088229800229
166,14 dias,-180.0,-231.48456822706518
166,28 dias,-250.0,-353.4992014321713
166,56 dias,-390.0,-491.31231285651205
167,12 h,0.0,93.94332006190528
167,1 dia,40.0,108.23603101039045
167,3 dias,110.0,112.67306185469069
167,7 dias,150.0,109.7485623922119
167,14 dias,0.0,-11.16067857359998
167,28 dias,-110.0,-128.37484395846172
167,56 dias,-260.0,-261.00461357710645
168,12 h,0.0,-86.61875407620283
168,1 dia,-40.0,-81.24711281331948
168,3 dias,-80.0,-77.24256215027502
168,7 dias,-130.0,-84.70108672346663
168,14 dias,-170.0,-202.80746156108404
168,28 dias,-270.0,-318.169914250495
168,56 dias,-390.0,-451.989801277418
169,12 h,0.0,38.94597152265624
169,1 dia,50.0,53.454166618164976
169,3 dias,100.0,69.3286736189055
169,7 dias,160.0,66.90502574988284
169,14 dias,10.0,-56.95866017918004
169,28 dias,-100.0,-178.97329338428614
169,56 dias,-260.0,-316.78640480862697
170,12 h,0.0,60.26586557597126
170,1 dia,20.0,74.55857652445643
170,3 dias,50.0,78.99560736875667
170,7 dias,60.0,76.0711079062779
170,14 dias,-120.0,-44.838133059534
170,28 dias,-190.0,-162.05229844439577
170,56 dias,-250.0,-294.68206806304045
171,12 h,0.0,-11.972700958552537
171,1 dia,90.0,-6.601059695669164
171,3 dias,160.0,-2.5965090326247093
171,7 dias,310.0,-10.055033605816334
171,14 dias,300.0,-128.16140844343374
171,28 dias,10.0,-243.52386113284476
171,56 dias,-250.0,-377.34374815976776
172,12 h,0.0,-91.27608075595141
172,1 dia,-40.0,-76.76788566044263
172,3 dias,-80.0,-60.89337865970214
172,7 dias,-130.0,-63.317026528724796
172,14 dias,-190.0,-187.18071245778768
172,28 dias,-270.0,-309.19534566289377
172,56 dias,-390.0,-447.00845708723455
173,12 h,0.0,-54.98547216647792
173,1 dia,-30.0,-40.69276121799274
173,3 dias,-80.0,-36.2557303736925
173,7 dias,-130.0,-39.18022983617128
173,14 dias,-190.0,-160.08947080198317
173,28 dias,-270.0,-277.3036361868449
173,56 dias,-380.0,-409.93340580548966
174,12 h,0.0,-49.84201651046888
174,1 dia,-50.0,-44.47037524758552
174,3 dias,-90.0,-40.46582458454105
174,7 dias,-140.0,-47.92434915773268
174,14 dias,-190.0,-166.0307239953501
174,28 dias,-250.0,-281.3931766847611
174,56 dias,-380.0,-415.2130637116841
175,12 h,0.0,6.5498365366082965
175,1 dia,40.0,21.058031632117064
175,3 dias,70.0,36.932538632857586
175,7 dias,100.0,34.508890763834955
175,14 dias,-50.0,-89.35479516522796
175,28 dias,-140.0,-211.36942837033408
175,56 dias,-250.0,-349.1825397946749
176,12 h,0.0,-84.01705650302071
176,1 dia,-50.0,-69.72434555453552
176,3 dias,-90.0,-65.28731471023528
176,7 dias,-130.0,-68.21181417271404
176,14 dias,-190.0,-189.12105513852595
176,28 dias,-270.0,-306.3352205233877
176,56 dias,-380.0,-438.9649901420324
177,12 h,0.0,18.885185512522668
177,1 dia,0.0,24.256826775405983
177,3 dias,20.0,28.261377438450467
177,7 dias,50.0,20.802852865258842
177,14 dias,-110.0,-97.3035219723586
177,28 dias,-270.0,-212.66597466176958
177,56 dias,-360.0,-346.4858616886926
178,12 h,0.0,92.59662283995578
178,1 dia,30.0,107.10481793546455
178,3 dias,80.0,122.97932493620505
178,7 dias,150.0,120.55567706718244
178,14 dias,-40.0,-3.308008861880438
178,28 dias,-110.0,-125.32264206698653
178,56 dias,-250.0,-263.13575349132736
179,12 h,0.0,53.30704877122902
179,1 dia,100.0,67.59975971971419
179,3 dias,160.0,72.03679056401442
179,7 dias,190.0,69.11229110153566
179,14 dias,-70.0,-51.79694986427623
179,28 dias,-130.0,-169.011115249138
179,56 dias,-240.0,-301.6408848677827
180,12 h,0.0,13.684387510741601
180,1 dia,50.0,19.056028773624917
180,3 dias,120.0,23.0605794366694
180,7 dias,70.0,15.602054863477775
180,14 dias,-50.0,-102.50431997413966
180,28 dias,-160.0,-217.86677266355065
180,56 dias,-230.0,-351.68665969047356
181,12 h,0.0,108.87474175157587
181,1 dia,50.0,123.38293684708458
181,3 dias,110.0,139.25744384782507
181,7 dias,140.0,136.83379597880247
181,14 dias,-50.0,12.970110049739588
181,28 dias,-140.0,-109.0445231553665
181,56 dias,-230.0,-246.85763457970734
182,12 h,0.0,-23.087323921288757
182,1 dia,50.0,-8.794612972803563
182,3 dias,80.0,-4.357582128503324
182,7 dias,100.0,-7.282081590982074
182,14 dias,-50.0,-128.19132255679398
182,28 dias,-120.0,-245.40548794165574
182,56 dias,-230.0,-378.03525756030047
183,12 h,0.0,108.19164983890093
183,1 dia,40.0,113.56329110178427
183,3 dias,70.0,117.56784176482876
183,7 dias,110.0,110.10931719163713
183,14 dias,-30.0,-7.9970576459803056
183,28 dias,-110.0,-123.3595103353913
183,56 dias,-230.0,-257.17939736231426
184,12 h,0.0,115.00368551511156
184,1 dia,50.0,129.51188061062027
184,3 dias,120.0,145.38638761136082
184,7 dias,160.0,142.96273974233821
184,14 dias,-10.0,19.099053813275333
184,28 dias,-80.0,-102.91557939183078
184,56 dias,-220.0,-240.72869081617162
185,12 h,0.0,42.5252106269766
185,1 dia,60.0,56.817921575461824
185,3 dias,90.0,61.25495241976209
185,7 dias,130.0,58.33045295728333
185,14 dias,-20.0,-62.57878800852859
185,28 dias,-110.0,-179.79295339339035
185,56 dias,-220.0,-312.422723012035
186,12 h,0.0,-88.5208233968733
186,1 dia,-40.0,-83.14918213398995
186,3 dias,-80.0,-79.1446314709455
186,7 dias,-120.0,-86.60315604413712
186,14 dias,-180.0,-204.70953088175452
186,28 dias,-260.0,-320.0719835711655
186,56 dias,-380.0,-453.8918705980885
187,12 h,0.0,90.79682035467175
187,1 dia,30.0,105.30501545018058
187,3 dias,80.0,121.17952245092107
187,7 dias,120.0,118.75587458189841
187,14 dias,-30.0,-5.107811347164471
187,28 dias,-120.0,-127.12244455227058
187,56 dias,-210.0,-264.93555597661145
188,12 h,0.0,90.80373446752223
188,1 dia,30.0,105.09644541600737
188,3 dias,40.0,109.53347626030764
188,7 dias,60.0,106.60897679782884
188,14 dias,-40.0,-14.300264167983002
188,28 dias,-90.0,-131.51442955284477
188,56 dias,-200.0,-264.14419917148945
189,12 h,0.0,-177.6470764772646
189,1 dia,10.0,-172.27543521438122
189,3 dias,40.0,-168.27088455133674
189,7 dias,70.0,-175.72940912452836
189,14 dias,-90.0,-293.8357839621458
189,28 dias,-240.0,-409.1982366515567
189,56 dias,-380.0,-543.0181236784798
190,12 h,0.0,-97.60261221310861
190,1 dia,-20.0,-83.09441711759982
190,3 dias,-60.0,-67.21991011685932
190,7 dias,-80.0,-69.64355798588197
190,14 dias,-160.0,-193.50724391494487
190,28 dias,-250.0,-315.52187712005093
190,56 dias,-350.0,-453.3349885443918
191,12 h,0.0,254.90319999073978
191,1 dia,20.0,269.1959109392249
191,3 dias,60.0,273.63294178352515
191,7 dias,90.0,270.7084423210464
191,14 dias,-30.0,149.79920135523446
191,28 dias,-110.0,32.58503597037269
191,56 dias,-250.0,-100.04473364827203
192,12 h,0.0,261.6126595762559
192,1 dia,220.0,266.9843008391392
192,3 dias,420.0,270.9888515021837
192,7 dias,620.0,263.5303269289921
192,14 dias,440.0,145.42395209137464
192,28 dias,270.0,30.061499401963715
192,56 dias,140.0,-103.75838762495925
193,12 h,0.0,278.8896159440065
193,1 dia,160.0,293.3978110395153
193,3 dias,380.0,309.2723180402558
193,7 dias,760.0,306.8486701712331
193,14 dias,610.0,182.98498424217024
193,28 dias,370.0,60.97035103706412
193,56 dias,70.0,-76.84276038727671
194,12 h,0.0,316.7126889807381
194,1 dia,220.0,331.00539992922324
194,3 dias,700.0,335.4424307735235
194,7 dias,910.0,332.5179313110447
194,14 dias,720.0,211.60869034523284
194,28 dias,430.0,94.39452496037102
194,56 dias,120.0,-38.23524465827367
195,12 h,0.0,25.40834036694426
195,1 dia,0.0,30.77998162982763
195,3 dias,130.0,34.784532292872086
195,7 dias,140.0,27.32600771968046
195,14 dias,-30.0,-90.78036711793695
195,28 dias,-100.0,-206.14281980734793
195,56 dias,-230.0,-339.9627068342709
196,12 h,0.0,80.64368820939893
196,1 dia,30.0,95.15188330490776
196,3 dias,40.0,111.02639030564819
196,7 dias,60.0,108.60274243662553
