amostra_id,wb,cement_consumption,water_consumption,dry_d1,fibra_metalica,macrofibra_pp,microfibra_pp,cement,curing,local_ensaio,estado,regiao,epsilon_t,idade_label,idade_dias,idade_horas,epsilon_abs_t,sinal
49,0.54,360,194.4,12.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,60.0,3 dias,3.0,72,60.0,expansao
49,0.54,360,194.4,12.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,90.0,7 dias,7.0,168,90.0,expansao
49,0.54,360,194.4,12.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-30.0,14 dias,14.0,336,30.0,retracao
49,0.54,360,194.4,12.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-160.0,28 dias,28.0,672,160.0,retracao
49,0.54,360,194.4,12.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-330.0,56 dias,56.0,1344,330.0,retracao
50,0.55,336,184.8,0.0,25.0,0.0,0.0,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,0.0,12 h,0.5,12,0.0,estabilidade
50,0.55,336,184.8,0.0,25.0,0.0,0.0,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,-120.0,1 dia,1.0,24,120.0,retracao
50,0.55,336,184.8,0.0,25.0,0.0,0.0,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,-150.0,3 dias,3.0,72,150.0,retracao
50,0.55,336,184.8,0.0,25.0,0.0,0.0,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,-180.0,7 dias,7.0,168,180.0,retracao
50,0.55,336,184.8,0.0,25.0,0.0,0.0,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,-250.0,14 dias,14.0,336,250.0,retracao
50,0.55,336,184.8,0.0,25.0,0.0,0.0,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,-300.0,28 dias,28.0,672,300.0,retracao
50,0.55,336,184.8,0.0,25.0,0.0,0.0,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,-470.0,56 dias,56.0,1344,470.0,retracao
51,0.51,380,193.8,12.0,0.0,0.0,0.6,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,0.0,12 h,0.5,12,0.0,estabilidade
51,0.51,380,193.8,12.0,0.0,0.0,0.6,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,40.0,1 dia,1.0,24,40.0,expansao
51,0.51,380,193.8,12.0,0.0,0.0,0.6,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,90.0,3 dias,3.0,72,90.0,expansao
51,0.51,380,193.8,12.0,0.0,0.0,0.6,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,130.0,7 dias,7.0,168,130.0,expansao
51,0.51,380,193.8,12.0,0.0,0.0,0.6,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-60.0,14 dias,14.0,336,60.0,retracao
51,0.51,380,193.8,12.0,0.0,0.0,0.6,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-190.0,28 dias,28.0,672,190.0,retracao
51,0.51,380,193.8,12.0,0.0,0.0,0.6,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-330.0,56 dias,56.0,1344,330.0,retracao
52,0.5,380,190.0,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
52,0.5,380,190.0,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-60.0,1 dia,1.0,24,60.0,retracao
52,0.5,380,190.0,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-120.0,3 dias,3.0,72,120.0,retracao
52,0.5,380,190.0,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-170.0,7 dias,7.0,168,170.0,retracao
52,0.5,380,190.0,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-280.0,14 dias,14.0,336,280.0,retracao
52,0.5,380,190.0,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-350.0,28 dias,28.0,672,350.0,retracao
52,0.5,380,190.0,0.0,0.0,0.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-470.0,56 dias,56.0,1344,470.0,retracao
53,0.51,365,186.15,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,0.0,12 h,0.5,12,0.0,estabilidade
53,0.51,365,186.15,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,20.0,1 dia,1.0,24,20.0,expansao
53,0.51,365,186.15,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,60.0,3 dias,3.0,72,60.0,expansao
53,0.51,365,186.15,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,100.0,7 dias,7.0,168,100.0,expansao
53,0.51,365,186.15,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,-40.0,14 dias,14.0,336,40.0,retracao
53,0.51,365,186.15,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,-130.0,28 dias,28.0,672,130.0,retracao
53,0.51,365,186.15,12.5,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,-330.0,56 dias,56.0,1344,330.0,retracao
54,0.61,330,201.29999999999998,0.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Campo,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
54,0.61,330,201.29999999999998,0.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Campo,SP,Sudeste,0.0,1 dia,1.0,24,0.0,estabilidade
54,0.61,330,201.29999999999998,0.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Campo,SP,Sudeste,10.0,3 dias,3.0,72,10.0,expansao
54,0.61,330,201.29999999999998,0.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Campo,SP,Sudeste,20.0,7 dias,7.0,168,20.0,expansao
54,0.61,330,201.29999999999998,0.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Campo,SP,Sudeste,-140.0,14 dias,14.0,336,140.0,retracao
54,0.61,330,201.29999999999998,0.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Campo,SP,Sudeste,-290.0,28 dias,28.0,672,290.0,retracao
54,0.61,330,201.29999999999998,0.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Campo,SP,Sudeste,-470.0,56 dias,56.0,1344,470.0,retracao
55,0.55,360,198.00000000000003,15.0,0.0,5.0,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
55,0.55,360,198.00000000000003,15.0,0.0,5.0,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,30.0,1 dia,1.0,24,30.0,expansao
55,0.55,360,198.00000000000003,15.0,0.0,5.0,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,60.0,3 dias,3.0,72,60.0,expansao
55,0.55,360,198.00000000000003,15.0,0.0,5.0,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,100.0,7 dias,7.0,168,100.0,expansao
55,0.55,360,198.00000000000003,15.0,0.0,5.0,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-60.0,14 dias,14.0,336,60.0,retracao
55,0.55,360,198.00000000000003,15.0,0.0,5.0,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-180.0,28 dias,28.0,672,180.0,retracao
55,0.55,360,198.00000000000003,15.0,0.0,5.0,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-330.0,56 dias,56.0,1344,330.0,retracao
56,0.51,380,193.8,0.0,0.0,6.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
56,0.51,380,193.8,0.0,0.0,6.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-50.0,1 dia,1.0,24,50.0,retracao
56,0.51,380,193.8,0.0,0.0,6.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-100.0,3 dias,3.0,72,100.0,retracao
56,0.51,380,193.8,0.0,0.0,6.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-160.0,7 dias,7.0,168,160.0,retracao
56,0.51,380,193.8,0.0,0.0,6.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-250.0,14 dias,14.0,336,250.0,retracao
56,0.51,380,193.8,0.0,0.0,6.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-360.0,28 dias,28.0,672,360.0,retracao
56,0.51,380,193.8,0.0,0.0,6.0,0.6,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,-470.0,56 dias,56.0,1344,470.0,retracao
57,0.53,349,184.97,15.0,25.0,6.0,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
57,0.53,349,184.97,15.0,25.0,6.0,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,30.0,1 dia,1.0,24,30.0,expansao
57,0.53,349,184.97,15.0,25.0,6.0,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,70.0,3 dias,3.0,72,70.0,expansao
57,0.53,349,184.97,15.0,25.0,6.0,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,110.0,7 dias,7.0,168,110.0,expansao
57,0.53,349,184.97,15.0,25.0,6.0,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,-20.0,14 dias,14.0,336,20.0,retracao
57,0.53,349,184.97,15.0,25.0,6.0,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,-190.0,28 dias,28.0,672,190.0,retracao
57,0.53,349,184.97,15.0,25.0,6.0,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,-330.0,56 dias,56.0,1344,330.0,retracao
58,0.49,380,186.2,10.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,0.0,12 h,0.5,12,0.0,estabilidade
58,0.49,380,186.2,10.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,30.0,1 dia,1.0,24,30.0,expansao
58,0.49,380,186.2,10.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,70.0,3 dias,3.0,72,70.0,expansao
58,0.49,380,186.2,10.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,120.0,7 dias,7.0,168,120.0,expansao
58,0.49,380,186.2,10.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,-90.0,14 dias,14.0,336,90.0,retracao
58,0.49,380,186.2,10.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,-200.0,28 dias,28.0,672,200.0,retracao
58,0.49,380,186.2,10.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,-320.0,56 dias,56.0,1344,320.0,retracao
59,0.547,320,175.04000000000002,0.0,0.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
59,0.547,320,175.04000000000002,0.0,0.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,40.0,1 dia,1.0,24,40.0,expansao
59,0.547,320,175.04000000000002,0.0,0.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,90.0,3 dias,3.0,72,90.0,expansao
59,0.547,320,175.04000000000002,0.0,0.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,110.0,7 dias,7.0,168,110.0,expansao
59,0.547,320,175.04000000000002,0.0,0.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-80.0,14 dias,14.0,336,80.0,retracao
59,0.547,320,175.04000000000002,0.0,0.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-360.0,28 dias,28.0,672,360.0,retracao
59,0.547,320,175.04000000000002,0.0,0.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-460.0,56 dias,56.0,1344,460.0,retracao
60,0.55,336,184.8,0.0,25.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
60,0.55,336,184.8,0.0,25.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-60.0,1 dia,1.0,24,60.0,retracao
60,0.55,336,184.8,0.0,25.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-120.0,3 dias,3.0,72,120.0,retracao
60,0.55,336,184.8,0.0,25.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-170.0,7 dias,7.0,168,170.0,retracao
60,0.55,336,184.8,0.0,25.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-210.0,14 dias,14.0,336,210.0,retracao
60,0.55,336,184.8,0.0,25.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-340.0,28 dias,28.0,672,340.0,retracao
60,0.55,336,184.8,0.0,25.0,0.0,0.6,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,-460.0,56 dias,56.0,1344,460.0,retracao
61,0.51,365,186.15,0.0,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,0.0,12 h,0.5,12,0.0,estabilidade
61,0.51,365,186.15,0.0,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,-40.0,1 dia,1.0,24,40.0,retracao
61,0.51,365,186.15,0.0,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,-80.0,3 dias,3.0,72,80.0,retracao
61,0.51,365,186.15,0.0,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,-160.0,7 dias,7.0,168,160.0,retracao
61,0.51,365,186.15,0.0,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,-230.0,14 dias,14.0,336,230.0,retracao
61,0.51,365,186.15,0.0,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,-340.0,28 dias,28.0,672,340.0,retracao
61,0.51,365,186.15,0.0,0.0,0.0,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,-460.0,56 dias,56.0,1344,460.0,retracao
62,0.54,350,189.0,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SC,Sul,0.0,12 h,0.5,12,0.0,estabilidade
62,0.54,350,189.0,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SC,Sul,50.0,1 dia,1.0,24,50.0,expansao
62,0.54,350,189.0,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SC,Sul,50.0,3 dias,3.0,72,50.0,expansao
62,0.54,350,189.0,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SC,Sul,10.0,7 dias,7.0,168,10.0,expansao
62,0.54,350,189.0,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SC,Sul,-130.0,14 dias,14.0,336,130.0,retracao
62,0.54,350,189.0,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SC,Sul,-280.0,28 dias,28.0,672,280.0,retracao
62,0.54,350,189.0,12.5,25.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SC,Sul,-320.0,56 dias,56.0,1344,320.0,retracao
63,0.55,345,189.75000000000003,15.0,0.0,5.5,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
63,0.55,345,189.75000000000003,15.0,0.0,5.5,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,30.0,1 dia,1.0,24,30.0,expansao
63,0.55,345,189.75000000000003,15.0,0.0,5.5,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,80.0,3 dias,3.0,72,80.0,expansao
63,0.55,345,189.75000000000003,15.0,0.0,5.5,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,140.0,7 dias,7.0,168,140.0,expansao
63,0.55,345,189.75000000000003,15.0,0.0,5.5,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-30.0,14 dias,14.0,336,30.0,retracao
63,0.55,345,189.75000000000003,15.0,0.0,5.5,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-130.0,28 dias,28.0,672,130.0,retracao
63,0.55,345,189.75000000000003,15.0,0.0,5.5,0.0,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-320.0,56 dias,56.0,1344,320.0,retracao
64,0.521,380,197.98000000000002,0.0,0.0,0.0,0.6,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,0.0,12 h,0.5,12,0.0,estabilidade
64,0.521,380,197.98000000000002,0.0,0.0,0.0,0.6,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,-90.0,1 dia,1.0,24,90.0,retracao
64,0.521,380,197.98000000000002,0.0,0.0,0.0,0.6,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,-140.0,3 dias,3.0,72,140.0,retracao
64,0.521,380,197.98000000000002,0.0,0.0,0.0,0.6,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,-180.0,7 dias,7.0,168,180.0,retracao
64,0.521,380,197.98000000000002,0.0,0.0,0.0,0.6,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,-240.0,14 dias,14.0,336,240.0,retracao
64,0.521,380,197.98000000000002,0.0,0.0,0.0,0.6,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,-330.0,28 dias,28.0,672,330.0,retracao
64,0.521,380,197.98000000000002,0.0,0.0,0.0,0.6,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,-450.0,56 dias,56.0,1344,450.0,retracao
65,0.63,320,201.6,10.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
65,0.63,320,201.6,10.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,30.0,1 dia,1.0,24,30.0,expansao
65,0.63,320,201.6,10.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,60.0,3 dias,3.0,72,60.0,expansao
65,0.63,320,201.6,10.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,110.0,7 dias,7.0,168,110.0,expansao
65,0.63,320,201.6,10.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-10.0,14 dias,14.0,336,10.0,retracao
65,0.63,320,201.6,10.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-100.0,28 dias,28.0,672,100.0,retracao
65,0.63,320,201.6,10.0,0.0,0.0,0.3,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,-320.0,56 dias,56.0,1344,320.0,retracao
66,0.49,380,186.2,12.5,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,CE,Nordeste,0.0,12 h,0.5,12,0.0,estabilidade
66,0.49,380,186.2,12.5,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,CE,Nordeste,40.0,1 dia,1.0,24,40.0,expansao
66,0.49,380,186.2,12.5,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,CE,Nordeste,80.0,3 dias,3.0,72,80.0,expansao
66,0.49,380,186.2,12.5,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,CE,Nordeste,120.0,7 dias,7.0,168,120.0,expansao
66,0.49,380,186.2,12.5,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,CE,Nordeste,-40.0,14 dias,14.0,336,40.0,retracao
66,0.49,380,186.2,12.5,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,CE,Nordeste,-160.0,28 dias,28.0,672,160.0,retracao
66,0.49,380,186.2,12.5,0.0,5.5,0.6,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,CE,Nordeste,-320.0,56 dias,56.0,1344,320.0,retracao
67,0.49,380,186.2,0.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,0.0,12 h,0.5,12,0.0,estabilidade
67,0.49,380,186.2,0.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,-50.0,1 dia,1.0,24,50.0,retracao
67,0.49,380,186.2,0.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,-100.0,3 dias,3.0,72,100.0,retracao
67,0.49,380,186.2,0.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,-170.0,7 dias,7.0,168,170.0,retracao
67,0.49,380,186.2,0.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,-260.0,14 dias,14.0,336,260.0,retracao
67,0.49,380,186.2,0.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,-370.0,28 dias,28.0,672,370.0,retracao
67,0.49,380,186.2,0.0,0.0,0.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PI,Nordeste,-450.0,56 dias,56.0,1344,450.0,retracao
68,0.55,336,184.8,12.5,25.0,5.5,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,0.0,12 h,0.5,12,0.0,estabilidade
68,0.55,336,184.8,12.5,25.0,5.5,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,20.0,1 dia,1.0,24,20.0,expansao
68,0.55,336,184.8,12.5,25.0,5.5,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,60.0,3 dias,3.0,72,60.0,expansao
68,0.55,336,184.8,12.5,25.0,5.5,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,100.0,7 dias,7.0,168,100.0,expansao
68,0.55,336,184.8,12.5,25.0,5.5,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,-30.0,14 dias,14.0,336,30.0,retracao
68,0.55,336,184.8,12.5,25.0,5.5,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,-160.0,28 dias,28.0,672,160.0,retracao
68,0.55,336,184.8,12.5,25.0,5.5,0.6,CP II E 40,Não informado,Não informado,SP,Sudeste,-320.0,56 dias,56.0,1344,320.0,retracao
69,0.54,360,194.4,0.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,0.0,12 h,0.5,12,0.0,estabilidade
69,0.54,360,194.4,0.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-50.0,1 dia,1.0,24,50.0,retracao
69,0.54,360,194.4,0.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-110.0,3 dias,3.0,72,110.0,retracao
69,0.54,360,194.4,0.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-160.0,7 dias,7.0,168,160.0,retracao
69,0.54,360,194.4,0.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-260.0,14 dias,14.0,336,260.0,retracao
69,0.54,360,194.4,0.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-350.0,28 dias,28.0,672,350.0,retracao
69,0.54,360,194.4,0.0,0.0,5.625,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,-450.0,56 dias,56.0,1344,450.0,retracao
70,0.5,380,190.0,10.0,0.0,5.0,0.6,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,DF,Centro Oeste,0.0,12 h,0.5,12,0.0,estabilidade
