n_features,0.1,1.0,10.0
10,0.5727744206744649,0.7293517072868814,0.7412085545092074
15,0.737764322610067,0.7406686696689615,0.7505350235858931
20,0.7193150797877459,0.7345453912391275,0.7468791576239555
